can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,98980,0,0,0,0,-2.3,-72,"[{'offset': 0, 'projected_percent': '-3.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.8', 'likelihood': -1}]",,False,0,1,1.8,1.8,2,Emiliano,1.8,28,False,,,50,98980.jpg,2.2,False,Martínez Romero,4.8,False,,a,6,8,9,241782,4015,238484,13903,0.4,1.8,Martinez,Emiliano Martínez,10.0,2026-08-29,1992-09-02,False,p98980,360,0,0,0,10,0,0,0,0,0,18,0,61,145.0,30.0,0.0,17.5,1,37,0,0,4,0.00,0.01,0.01,7.49,,,,,,,[],,24,4,184,1,556,61,112,1,0.0,4.5,0.0,0.0,1.87,2.5,242,6,208,18,215,18,77,11,1.0,0.0,0.0
True,True,,,244850,0,0,2,-2,68.7,229,"[{'offset': 0, 'projected_percent': '70.3', 'likelihood': 3}, {'offset': 1, 'projected_percent': '73.5', 'likelihood': 3}, {'offset': 2, 'projected_percent': '76.6', 'likelihood': 3}]",,False,0,3,5.8,5.8,2,Morgan,5.8,40,False,,,77,244850.jpg,5.8,False,Rogers,40.2,False,,a,6,8,29,2410548,81125,634257,42570,0.8,3.8,Rogers,,241.0,2026-07-21,2002-07-26,False,p244850,437,3,1,0,12,0,0,0,1,0,0,2,135,159.0,140.1,140.0,43.9,3,23,5,31,5,1.72,1.23,2.95,8.73,3.0,,,,,,[],,9,6,21,20,15,8,9,8,0.35,0.0,0.25,0.6,1.8,2.47,16,10,23,10,37,18,5,1,1.03,0.0,6.38
True,True,100.0,50.0,56979,0,0,-1,1,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-25T13:30:09.904003Z,False,0,3,0.4,0.2,2,Jordan,0.4,101,False,,2026-08-09T09:30:07.136250Z,49,56979.jpg,2.0,False,Henderson,0.0,False,,a,6,8,2,899,286,2550,76,0.1,0.4,Henderson,Jordan Henderson,241.0,2026-08-03,1990-06-17,False,p56979,90,0,0,0,3,0,0,0,0,0,0,0,16,16.6,10.4,0.0,2.7,2,7,1,10,1,0.00,0.08,0.08,2.65,,,,,,,[],,294,125,277,141,514,206,329,154,0.0,0.0,0.08,0.08,2.65,3.0,341,205,352,165,226,99,543,222,1.0,0.0,10.0
True,True,100.0,100.0,50175,0,0,-1,1,6.4,-22,"[{'offset': 0, 'projected_percent': '6.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '6.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '5.7', 'likelihood': 1}]",,False,0,4,0.8,0.8,2,Danny,0.8,136,False,,2026-08-20T14:00:07.949090Z,59,50175.jpg,1.3,False,Welbeck,1.0,False,,a,6,8,4,58584,4648,79727,5823,0.1,0.7,Welbeck,,241.0,2026-08-01,1990-11-26,False,p50175,85,0,0,0,1,0,0,0,0,0,0,0,15,14.4,32.7,14.0,6.1,2,2,1,5,1,0.00,0.14,0.14,1.99,,,,,,,[],,300,30,177,19,228,34,269,30,0.0,0.0,0.15,0.15,2.11,1.06,78,20,300,33,287,34,180,28,1.06,0.0,5.29
True,False,0.0,0.0,215059,0,0,-1,1,0.0,-22,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Robert,0.4,140,False,Has joined Como on loan for the rest of the season,2026-09-02T16:20:41.841936Z,49,215059.jpg,2.0,False,Lynch Sánchez,0.7,False,,u,6,8,2,10847,0,174291,2683,0.1,0.4,Sánchez,,200.0,2023-08-05,1997-11-18,False,p215059,90,0,0,0,2,0,0,0,0,0,4,0,6,21.4,0.0,0.0,2.1,1,5,0,0,1,0.00,0.01,0.01,1.33,,,,,,,[],,282,23,560,57,525,55,346,23,0.0,4.0,0.01,0.01,1.33,2.0,360,17,356,23,228,20,213,31,1.0,0.0,0.0
True,False,0.0,0.0,508479,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Filip,0.0,141,False,Has joined RC Strasbourg on loan for the rest of the season,2026-08-12T14:07:02.607115Z,50,508479.jpg,0.0,False,Jörgensen,0.0,False,,u,6,8,0,0,0,936,18,0.0,0.0,Jörgensen,,58.0,2024-07-30,2002-04-16,False,p508479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,610,73,616,70,591,69,616,73,0.0,0.0,0.0,0.0,0.0,0.0,310,14,619,73,619,73,615,72,0.0,0.0,0.0
True,True,75.0,75.0,225796,0,0,-1,1,-73.0,-495,"[{'offset': 0, 'projected_percent': '-76.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-82.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-88.8', 'likelihood': -3}]",,False,0,2,0.4,0.4,0,Reece,0.6,142,False,Hamstring injury - 75% chance of playing,2026-09-18T10:30:09.719371Z,54,225796.jpg,0.8,False,James,6.1,False,,d,6,8,3,168577,372,574088,51399,0.1,0.6,James,,241.0,2019-05-15,1999-12-08,False,p225796,292,0,0,0,7,0,0,0,1,0,0,0,24,56.2,42.6,49.0,14.8,11,15,2,13,3,0.33,0.26,0.59,4.90,1.0,,1.0,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,172,73,146,39,98,21,147,51,0.1,0.0,0.08,0.18,1.51,2.16,184,21,328,118,408,142,63,26,0.92,0.0,4.01
True,False,0.0,0.0,180736,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Trevoh,0.0,143,False,Has joined Como permanently,2026-08-10T14:03:50.769483Z,55,180736.jpg,0.0,False,Chalobah,0.1,False,,u,6,8,0,0,0,13786,156,0.0,0.0,Chalobah,,241.0,2018-02-16,1999-07-05,False,p180736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,638,216,643,216,630,214,643,216,0.0,0.0,0.0,0.0,0.0,0.0,131,14,643,215,643,215,462,165,0.0,0.0,0.0
True,True,,,482609,0,0,0,0,-102.2,-33,"[{'offset': 0, 'projected_percent': '-104.8', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-109.6', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-114.5', 'likelihood': -5}]",,False,0,2,0.8,0.8,0,Malo,0.8,144,False,,,50,482609.jpg,1.0,False,Gusto,1.0,False,,a,6,8,4,36420,1093,65189,4709,0.2,0.8,Gusto,,73.0,2023-01-28,2003-05-19,False,p482609,272,0,0,0,7,0,0,0,0,0,0,0,12,32.0,37.2,13.0,8.2,11,13,4,15,3,0.08,0.12,0.20,3.50,,,,,,,[],,248,103,164,45,233,79,234,86,0.03,0.0,0.04,0.07,1.16,2.32,292,48,292,107,351,135,183,70,0.99,0.0,4.96
True,True,100.0,100.0,444463,0,0,0,0,3.9,7,"[{'offset': 0, 'projected_percent': '4.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.2', 'likelihood': 1}]",,False,0,2,1.6,1.6,4,Wesley,1.6,145,False,,2026-07-23T12:01:23.464591Z,50,444463.jpg,2.0,False,Fofana,0.2,False,,a,6,8,8,17446,1340,7601,660,0.3,1.6,Fofana,Wesley Fofana,73.0,2022-08-31,2000-12-17,False,p444463,312,0,0,0,7,0,0,0,1,0,0,0,35,100.4,29.2,4.0,13.4,40,11,7,47,4,0.00,0.08,0.08,5.65,,,,,,,[],,78,35,189,60,308,112,165,58,0.0,0.0,0.02,0.02,1.63,2.02,281,45,224,82,233,89,335,126,1.15,0.0,13.56
True,False,0.0,0.0,242880,0,0,0,0,0.0,-1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Benoît,0.0,146,False,Has joined Napoli on loan for the rest of the season,2026-08-25T14:03:47.079414Z,45,242880.jpg,0.0,False,Badiashile Mukinayi,0.0,False,,u,6,8,0,232,0,1926,29,0.0,0.0,B.Badiashile,,73.0,2023-01-05,2001-03-26,False,p242880,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,494,190,490,189,441,179,499,190,0.0,0.0,0.0,0.0,0.0,0.0,465,106,508,190,508,190,610,205,0.0,0.0,0.0
True,True,,,551210,0,0,0,0,12.3,-26,"[{'offset': 0, 'projected_percent': '12.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '11.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '11.4', 'likelihood': 1}]",,False,0,2,1.6,1.6,0,Jorrel,1.6,148,False,,,45,551210.jpg,2.0,False,Hato,0.8,False,,a,6,8,8,90855,460,57423,5096,0.4,1.8,Hato,,152.0,2025-08-03,2006-03-07,False,p551210,258,0,2,0,9,0,0,0,0,0,0,0,14,77.0,47.1,15.0,14.0,11,9,7,18,4,0.01,0.21,0.22,4.81,,,,,,,[],,119,53,131,36,218,70,158,55,0.0,0.0,0.07,0.07,1.68,3.14,507,127,220,80,225,86,199,77,1.4,0.0,6.28
True,True,,,460028,-1,1,-2,2,-5.9,-21,"[{'offset': 0, 'projected_percent': '-7.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-11.0', 'likelihood': -1}]",,False,0,2,0.6,0.6,1,Levi,0.6,149,False,,,48,460028.jpg,0.8,False,Samuels Colwill,0.9,False,,a,6,8,3,26265,609,96485,3460,0.1,0.6,Colwill,,241.0,2022-07-01,2003-02-26,False,p460028,341,0,0,0,9,0,0,0,1,0,0,0,17,61.6,16.6,13.0,9.2,23,15,3,26,4,0.01,0.05,0.06,6.67,,,,,,,[],,161,68,231,79,232,78,220,79,0.0,0.0,0.01,0.01,1.76,2.38,415,76,315,115,405,141,195,73,1.06,0.0,6.86
True,False,0.0,0.0,574458,0,0,0,0,0.0,-2,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Mamadou,0.0,150,False,Has joined Real Sociedad on loan for the rest of the season,2026-08-29T00:34:23.077418Z,45,574458.jpg,0.0,False,Sarr,0.0,False,,u,6,8,0,429,0,5909,93,0.0,0.0,M.Sarr,Mamadou Sarr,189.0,2025-06-09,2005-08-29,False,p574458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,524,199,520,198,478,191,529,199,0.0,0.0,0.0,0.0,0.0,0.0,514,128,537,199,537,199,547,188,0.0,0.0,0.0
True,True,,,577016,0,0,0,0,-2.7,-12,"[{'offset': 0, 'projected_percent': '-5.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-10.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.3', 'likelihood': -1}]",,False,0,2,1.0,1.0,0,Josh,1.0,151,False,,,45,577016.jpg,1.2,False,Acheampong,0.3,False,,a,6,8,5,20956,244,21733,1174,0.2,1.1,Acheampong,,241.0,2024-03-10,2006-05-05,False,p577016,221,0,0,0,7,0,0,0,0,0,0,0,5,43.0,5.5,6.0,5.4,13,7,7,20,2,0.00,0.03,0.03,4.72,,,,,,,[],,207,83,298,108,285,102,284,106,0.0,0.0,0.01,0.01,1.92,2.85,517,130,271,99,290,101,279,102,0.81,0.0,8.14
True,True,50.0,50.0,620109,0,0,-2,2,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-09-25T13:30:10.008957Z,False,0,2,0.0,0.0,0,Marco,0.0,152,False,Thigh injury - 50% chance of playing,2026-08-24T18:30:07.421239Z,53,620109.jpg,0.0,False,Palestra,0.6,False,,d,6,8,0,6567,107,218896,2355,0.0,0.0,Palestra,,106.0,2026-07-01,2005-03-03,False,p620109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,627,215,630,215,615,213,632,215,0.0,0.0,0.0,0.0,0.0,0.0,236,33,633,214,633,214,230,88,0.0,0.0,0.0
True,True,100.0,100.0,244851,0,0,2,-2,16.3,-284,"[{'offset': 0, 'projected_percent': '14.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '10.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.5', 'likelihood': 1}]",,False,1,3,5.6,5.6,2,Cole,5.6,154,False,,2026-08-24T22:00:07.971542Z,97,244851.jpg,5.6,False,Palmer,26.6,False,,a,6,8,28,1936942,33566,562402,67096,0.6,2.9,Palmer,,241.0,2023-09-01,2002-05-06,False,p244851,442,2,2,0,12,0,0,0,1,0,0,3,148,151.0,145.3,144.0,44.1,3,19,7,29,5,1.31,0.79,2.10,8.73,,,2.0,,1.0,,[],,15,10,19,18,13,7,8,7,0.27,0.0,0.16,0.43,1.78,2.44,3,2,30,15,43,22,10,5,1.02,0.0,5.9
True,True,,,247632,0,0,0,0,-5.0,-53,"[{'offset': 0, 'projected_percent': '-7.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.1', 'likelihood': -1}]",,False,0,3,2.8,2.8,2,Pedro,2.8,156,False,,,65,247632.jpg,2.8,False,Lomba Neto,1.4,False,,a,6,8,14,79630,2505,87859,6208,0.4,2.2,Neto,Pedro Neto,173.0,2024-08-11,2000-03-09,False,p247632,332,1,0,0,8,0,0,0,0,0,0,0,81,82.0,92.6,108.0,28.2,8,14,6,28,4,0.68,0.58,1.26,6.64,2.0,,3.0,,,,[],,115,36,47,40,29,16,40,29,0.18,0.0,0.16,0.34,1.8,2.17,37,25,143,65,176,75,156,48,1.08,0.0,7.59
True,True,,,624773,0,0,-2,2,-25.0,-13,"[{'offset': 0, 'projected_percent': '-26.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.7', 'likelihood': -2}]",,False,0,3,0.8,0.8,1,Estêvão,0.8,157,False,,,63,624773.jpg,1.0,False,Almeida de Oliveira Gonçalves,0.7,False,,a,6,8,4,16750,836,85355,2620,0.1,0.6,Estêvão,Estêvão,30.0,2025-07-14,2007-04-24,False,p624773,23,0,0,0,1,0,0,0,0,0,0,0,17,8.6,1.6,38.0,5.0,0,1,1,2,0,0.07,0.07,0.14,1.01,4.0,,,,2.0,,[],,334,154,343,173,131,72,293,131,0.27,0.0,0.27,0.54,3.95,3.91,53,37,303,141,398,192,217,67,0.0,0.0,7.83
True,True,,,463936,-1,1,-2,2,-0.6,-1,"[{'offset': 0, 'projected_percent': '-2.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-9.8', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Jamie,0.0,158,False,,,58,463936.jpg,0.0,False,Bynoe-Gittens,0.0,False,,a,6,8,0,1067,88,2755,125,0.0,0.0,Gittens,,241.0,2025-07-05,2004-08-08,False,p463936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,648,287,653,288,645,285,653,288,0.0,0.0,0.0,0.0,0.0,0.0,105,68,652,288,652,288,548,225,0.0,0.0,0.0
True,True,50.0,50.0,486672,0,0,-2,2,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-09-25T13:30:10.038499Z,False,0,3,0.1,0.1,0,Moisés,0.2,159,False,Calf injury - 50% chance of playing,2026-08-30T16:00:08.393562Z,53,486672.jpg,1.0,False,Caicedo Corozo,1.1,False,,d,6,8,1,14868,230,277847,5455,0.0,0.2,Caicedo,Moisés Caicedo,62.0,2023-08-14,2001-11-02,False,p486672,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.07,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,625,271,393,197,611,263,630,272,0.0,0.0,0.0,0.0,0.48,0.0,230,145,408,191,366,166,172,54,0.0,0.0,0.0
True,True,,,514356,0,0,0,0,4.6,-14,"[{'offset': 0, 'projected_percent': '4.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.1', 'likelihood': 1}]",,False,0,3,2.2,2.2,0,Roméo,2.2,161,False,,,50,514356.jpg,2.8,False,Lavia,0.2,False,,a,6,8,11,25609,234,14793,1683,0.4,2.2,Lavia,,21.0,2023-08-18,2004-01-06,False,p514356,258,1,0,0,8,0,0,0,1,0,0,0,61,65.8,29.1,66.0,16.1,10,15,6,31,4,0.75,0.11,0.86,5.06,,,,,,,[],,144,49,191,109,66,41,121,63,0.26,0.0,0.04,0.3,1.77,2.79,312,186,178,81,168,69,323,116,1.4,0.0,10.81
True,False,0.0,0.0,491007,0,0,0,0,0.0,-3,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Dário,0.0,163,False,Has joined RC Strasbourg on loan for the rest of the season,2026-09-02T16:20:41.865225Z,45,491007.jpg,0.0,False,Luís Essugo,0.1,False,,u,6,8,0,2698,0,14141,429,0.0,0.0,D.Essugo,Dário Essugo,173.0,2025-06-02,2005-03-14,False,p491007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,503,202,500,208,457,180,508,203,0.0,0.0,0.0,0.0,0.0,0.0,491,264,517,210,517,210,424,160,0.0,0.0,0.0
True,True,100.0,100.0,593117,0,0,-2,2,-19.0,0,"[{'offset': 0, 'projected_percent': '-19.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-19.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.0', 'likelihood': -1}]",,False,0,3,0.4,0.4,1,Geovany,0.4,164,False,,2026-07-24T20:30:10.609931Z,53,593117.jpg,1.0,False,Quenda,0.0,False,,a,6,8,2,872,40,3325,105,0.1,0.4,Quenda,Geovany Quenda,173.0,2026-06-15,2007-04-30,False,p593117,27,0,0,0,2,0,0,0,0,0,0,0,5,1.6,2.1,8.0,1.2,1,0,0,1,0,0.03,0.01,0.04,1.29,,,,,,,[],,390,182,330,165,271,139,374,177,0.1,0.0,0.03,0.13,4.3,6.67,234,148,363,171,369,169,531,214,0.0,0.0,3.33
True,True,75.0,75.0,475168,0,0,3,-3,-96.6,-2428,"[{'offset': 0, 'projected_percent': '-106.1', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-124.2', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-142.2', 'likelihood': -5}]",,False,2,4,4.9,4.9,0,João Pedro,6.6,165,True,Knee injury - 75% chance of playing,2026-09-16T19:00:09.919929Z,78,475168.jpg,8.2,False,Junqueira de Jesus,66.5,False,,d,6,8,33,1545364,30623,1325276,252780,0.8,4.2,João Pedro,João Pedro,30.0,2025-07-02,2001-09-26,False,p475168,360,3,3,0,9,1,0,0,1,0,0,7,141,158.4,90.0,123.0,37.0,3,5,1,9,4,2.17,0.19,2.36,6.17,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-on-competitive-monster-jordan-henderson-and-chelsea-absentees,10,2,49,1,21,10,15,3,0.54,0.0,0.05,0.59,1.54,2.25,14,4,11,2,5,1,2,2,1.0,0.0,2.25
True,False,0.0,0.0,499309,0,0,0,0,0.0,-12,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,Marc,0.0,168,False,Has joined RB Leipzig permanently,2026-09-01T13:24:48.857362Z,50,499309.jpg,0.0,False,Guiu Paz,0.2,False,,u,6,8,0,4102,0,32625,901,0.0,0.0,Marc Guiu,,200.0,2024-07-01,2006-01-04,False,p499309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,607,63,613,67,588,62,613,67,0.0,0.0,0.0,0.0,0.0,0.0,306,58,616,68,616,68,333,53,0.0,0.0,0.0
True,True,,,567119,0,0,0,0,3.9,5,"[{'offset': 0, 'projected_percent': '4.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.1', 'likelihood': 1}]",,False,0,4,0.0,0.0,0,Shumaira,0.0,169,False,,,45,567119.jpg,0.0,False,Mheuka,0.5,False,,a,6,8,0,30325,2604,23784,1995,0.0,0.0,Mheuka,,,,,False,p567119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,522,52,518,56,476,51,527,56,0.0,0.0,0.0,0.0,0.0,0.0,512,73,535,57,535,57,253,42,0.0,0.0,0.0
True,True,0.0,0.0,503037,0,0,0,0,-87.6,-6,"[{'offset': 0, 'projected_percent': '-89.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-91.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.8', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Emmanuel,0.0,170,False,Hamstring injury - Expected back 10 Oct,2026-09-09T15:00:09.063849Z,50,503037.jpg,0.0,False,Emegha,0.1,False,,i,6,8,0,6039,39,12165,658,0.0,0.0,Emegha,,152.0,2026-06-15,2003-02-03,False,p503037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.chelseafc.com/en/news/article/xabi-alonso-confirms-chelsea-team-news-for-hull-city,609,64,615,68,590,63,615,68,0.0,0.0,0.0,0.0,0.0,0.0,309,59,618,69,618,69,403,59,0.0,0.0,0.0
True,True,,,437499,-1,1,-1,1,-4.5,-117,"[{'offset': 0, 'projected_percent': '-5.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.1', 'likelihood': -1}]",,False,0,2,2.6,2.6,3,Maxence,2.6,200,False,,,59,437499.jpg,2.6,False,Lacroix,6.8,False,,a,6,8,13,170680,4026,413722,18146,0.4,2.2,Lacroix,,73.0,2026-07-30,2000-04-06,False,p437499,364,0,1,0,10,0,0,0,1,0,0,0,28,116.2,13.9,14.0,14.4,37,8,10,47,4,0.15,0.22,0.37,7.93,,,,,,,[],,49,21,251,91,229,75,154,52,0.04,0.0,0.05,0.09,1.96,2.47,85,7,155,58,186,72,56,22,0.99,0.0,11.62
True,True,,,549939,0,0,-1,1,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Mike,0.0,560,False,,,44,549939.jpg,0.0,False,Penders,0.1,False,,a,6,8,0,1921,146,3498,178,0.0,0.0,Penders,,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,475,51,467,33,417,28,480,51,0.0,0.0,0.0,0.0,0.0,0.0,574,47,489,51,489,51,472,54,0.0,0.0,0.0
True,True,100.0,100.0,622758,0,0,0,0,-3.0,0,"[{'offset': 0, 'projected_percent': '-3.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.0', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Aaron,0.0,561,False,,2026-08-23T19:00:08.536705Z,45,622758.jpg,0.0,False,Anselmino,0.0,False,,a,6,8,0,793,36,1222,74,0.0,0.0,Anselmino,,10.0,2024-08-08,2005-04-29,False,p622758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,537,201,533,200,493,195,542,201,0.0,0.0,0.0,0.0,0.0,0.0,535,135,550,201,550,201,572,193,0.0,0.0,0.0
