first_name,second_name,web_name,status,news,news_added,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,cost_change_start,cost_change_event,transfers_in_event,transfers_out_event,selected_by_percent,team,element_type,assists,birth_date,bonus,bps,can_select,can_transact,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event_fall,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,tackles,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_out,value_form,value_season,yellow_cards
Romelle,Donovan,Donovan,a,,,,,45,0,0,976,1422,0.1,5,3,0,2006-11-30,0,0,True,True,0,0.0,0,606689,,,0,0,0.0,529,209,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,539,211,0,0.0,0,False,0.0,540,207,130,False,0.0,523,198,0,556,302,p606689,0,0,,0,,606689.jpg,0.0,539,211,0,0,241.0,False,0,0.0,472,159,False,,0,0.0,0,94,2025-07-01,0.0,487,181,0,976,1422,0.0,0.0,0
Yunus Emre,Konak,Konak,a,,,,,45,0,0,473,1935,0.2,5,3,0,2006-01-10,0,0,True,True,0,0.0,0,628204,,,0,0,0.0,539,218,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,548,219,0,0.0,0,False,0.0,550,216,131,False,0.0,533,207,0,568,311,p628204,0,0,,0,,628204.jpg,0.0,548,219,0,0,219.0,False,0,0.0,395,130,False,,0,0.0,0,94,2024-01-11,0.0,498,190,0,473,1935,0.0,0.0,0
Paris,Maghoma,Maghoma,i,Unknown - Unknown return date,2025-08-14T16:00:05.924672Z,0.0,0.0,45,0,0,61,731,0.0,5,3,0,2001-05-08,0,0,True,True,0,0.0,0,220695,,,0,0,0.0,415,146,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,427,149,0,0.0,0,False,0.0,432,145,132,False,0.0,414,136,0,415,234,p220695,0,0,,0,,220695.jpg,0.0,427,149,0,0,241.0,False,0,0.0,638,275,False,,0,0.0,0,94,2020-08-01,0.0,365,117,0,61,731,0.0,0.0,0
Myles,Peart-Harris,Peart-Harris,a,,,,,45,0,0,327,519,0.0,5,3,0,2002-09-18,0,0,True,True,0,0.0,0,450539,,,0,0,0.0,440,154,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,453,157,0,0.0,0,False,0.0,456,153,133,False,0.0,439,144,0,451,244,p450539,0,0,,0,,450539.jpg,0.0,453,157,0,0,241.0,False,0,0.0,589,234,False,,0,0.0,0,94,2021-07-23,0.0,394,127,0,327,519,0.0,0.0,0
Ryan,Trevitt,Trevitt,u,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986Z,0.0,0.0,45,0,0,0,296,0.0,5,3,0,2003-03-12,0,0,False,True,0,0.0,0,591357,,,0,0,0.0,523,205,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,533,207,0,0.0,0,False,0.0,534,203,134,False,0.0,517,194,0,549,298,p591357,0,0,,0,,591357.jpg,0.0,533,207,0,0,241.0,False,0,0.0,664,290,False,,0,0.0,0,94,2024-01-08,0.0,481,177,0,0,296,0.0,0.0,0
Yoane,Wissa,Wissa,n,Won’t be considered for selection against Nottingham Forest on 17/8. - Unknown return date,2025-08-14T16:00:05.941925Z,0.0,0.0,75,0,0,4386,92438,1.7,5,4,0,1996-09-03,0,0,True,True,0,0.0,0,216646,,,0,0,0.0,694,74,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,693,74,0,0.0,0,False,0.0,694,74,135,False,0.0,691,72,0,20,8,p216646,0,0,1.0,0,,216646.jpg,0.0,693,74,0,0,50.0,False,0,0.0,142,28,False,,0,0.0,0,94,2021-08-10,0.0,694,74,0,4386,92438,0.0,0.0,0
Igor Thiago,Nascimento Rodrigues,Thiago,a,,,,,60,0,0,25337,11408,1.1,5,4,0,2001-06-26,0,17,True,True,0,0.0,1,502500,,,0,0,10.7,105,7,2,2.0,,,0,2.0,2.0,6,0.01,0.01,0.92,0.92,0.91,1.86,1.86,0.91,6.0,64,7,3,3.0,1,False,6.9,29,6,136,False,36.4,17,5,90,105,29,p502500,0,0,2.0,0,,502500.jpg,6.0,64,7,0,0,30.0,False,0,0.0,181,30,False,,1,1.0,1,94,2024-07-01,22.0,39,14,6,25337,11408,1.0,1.0,0
Iwan,Morgan,Morgan,a,,,,,45,0,0,3865,5729,0.5,5,4,0,,0,0,True,True,0,0.0,0,533710,,,0,0,0.0,485,36,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,496,40,0,0.0,0,False,0.0,496,38,137,False,0.0,479,31,0,508,62,p533710,0,0,,0,,533710.jpg,0.0,496,40,0,0,,False,0,0.0,250,44,False,,0,0.0,0,94,,0.0,442,38,0,3865,5729,0.0,0.0,0
Jason,Steele,Steele,a,,,,,45,0,0,1238,5531,0.5,6,1,0,1990-08-18,0,0,True,True,0,0.0,0,49262,,,0,0,0.0,385,48,0,0.0,,,0,2.3,2.3,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,399,65,0,0.0,0,False,0.0,406,66,138,False,0.0,388,66,0,365,17,p49262,0,0,,0,,49262.jpg,0.0,399,65,0,0,241.0,False,0,0.0,251,35,False,,0,0.0,0,36,2018-07-01,0.0,326,47,0,1238,5531,0.0,0.0,0
Bart,Verbruggen,Verbruggen,a,,,,,45,0,0,30346,46697,7.4,6,1,0,2002-08-18,0,9,True,True,0,0.0,1,489639,,,0,0,0.0,453,63,0,0.0,,,0,2.3,2.3,2,0.00,0.0,0.00,0.0,0.00,0.76,0.76,0.0,2.0,138,13,1,1.0,0,False,1.4,212,15,139,False,14.4,112,15,90,469,32,p489639,0,0,,0,,489639.jpg,2.0,138,13,6,0,152.0,False,1,1.0,56,8,False,,1,1.0,0,36,2023-07-03,0.0,409,62,2,30346,46697,0.4,0.4,0
Tom,McGill,McGill,a,,,,,40,0,0,1951,2095,0.4,6,1,0,2000-03-25,0,0,True,True,0,0.0,0,209288,,,0,0,0.0,295,19,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,309,36,0,0.0,0,False,0.0,317,37,140,False,0.0,299,37,0,599,53,p209288,0,0,,0,,209288.jpg,0.0,309,36,0,0,39.0,False,0,0.0,273,42,False,,0,0.0,0,36,2021-02-02,0.0,231,18,0,1951,2095,0.0,0.0,0
Carl,Rushworth,Rushworth,u,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,0.0,0.0,40,0,0,0,67,0.0,6,1,0,2001-07-02,0,0,False,True,0,0.0,0,472739,,,0,0,0.0,326,32,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,340,49,0,0.0,0,False,0.0,347,50,141,False,0.0,329,50,0,635,66,p472739,0,0,,0,,472739.jpg,0.0,340,49,0,0,241.0,False,0,0.0,689,79,False,,0,0.0,0,36,2023-07-01,0.0,266,31,0,0,67,0.0,0.0,0
Kjell,Scherpen,Scherpen,u,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,0.0,0.0,40,0,0,0,59,0.0,6,1,0,2000-01-23,0,0,False,True,0,0.0,0,240514,,,0,0,0.0,304,23,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,318,40,0,0.0,0,False,0.0,326,41,142,False,0.0,308,41,0,609,57,p240514,0,0,,0,,240514.jpg,0.0,318,40,0,0,152.0,False,0,0.0,690,80,False,,0,0.0,0,36,2021-07-16,0.0,241,22,0,0,59,0.0,0.0,0
Olivier,Boscagli,Boscagli,a,,,,,45,0,0,665,1947,0.1,6,2,0,1997-11-18,0,0,True,True,0,0.0,0,204120,,,0,0,0.0,410,180,0,0.0,,,0,1.9,1.9,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,421,170,0,0.0,0,False,0.0,427,182,143,False,0.0,409,180,0,405,92,p204120,0,0,,0,,204120.jpg,0.0,421,170,0,0,73.0,False,0,0.0,473,181,False,,0,0.0,0,36,2025-07-02,0.0,358,156,0,665,1947,0.0,0.0,0
Diego,Coppola,Coppola,a,,,,,45,0,0,215,1096,0.1,6,2,0,2003-12-28,0,0,True,True,0,0.0,0,550090,,,0,0,0.0,495,204,0,0.0,,,0,1.9,1.9,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,506,199,0,0.0,0,False,0.0,506,205,144,False,0.0,489,204,0,519,141,p550090,0,0,,0,,550090.jpg,0.0,506,199,0,0,106.0,False,0,0.0,529,198,False,,0,0.0,0,36,2025-06-17,0.0,452,188,0,215,1096,0.0,0.0,0
Maxim,De Cuyper,De Cuyper,a,,,,,45,0,0,27669,38192,6.0,6,2,0,2000-12-22,0,8,True,True,0,0.0,4,465730,,,0,0,26.7,27,6,6,6.0,,,0,1.9,1.9,2,0.09,0.09,0.09,0.09,0.00,0.76,0.76,0.0,2.0,136,51,1,1.0,0,False,4.6,68,15,145,False,15.0,105,46,90,459,124,p465730,0,0,,0,,465730.jpg,2.0,136,51,3,0,21.0,False,0,0.0,67,25,False,,1,1.0,2,36,2025-07-05,4.0,130,33,2,27669,38192,0.4,0.4,0
Lewis,Dunk,Dunk,a,,,,,45,0,0,12007,8635,1.3,6,2,0,1991-11-21,0,16,True,True,0,0.0,7,83299,,,0,0,1.8,169,51,8,8.0,,,0,1.9,1.9,2,0.00,0.0,0.09,0.09,0.09,0.76,0.76,0.09,2.0,128,44,1,1.0,0,False,2.5,142,46,146,False,16.6,94,40,90,371,68,p83299,0,0,,0,,83299.jpg,2.0,128,44,5,0,241.0,False,0,0.0,162,60,False,,1,1.0,1,36,2009-07-01,7.0,96,18,2,12007,8635,0.4,0.4,0
Pervis,Estupiñán Tenorio,Estupiñan,u,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,0.0,0.0,45,0,0,0,963,0.0,6,2,0,1998-01-21,0,0,False,True,0,0.0,0,204214,,,0,0,0.0,411,181,0,0.0,4.0,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,422,171,0,0.0,0,False,0.0,428,183,147,False,0.0,410,181,0,406,93,p204214,0,0,,0,,204214.jpg,0.0,422,171,0,0,62.0,False,0,0.0,642,219,False,,0,0.0,0,36,2022-07-16,0.0,359,157,0,0,963,0.0,0.0,0
Ferdi,Kadıoğlu,F.Kadıoğlu,a,,,,,45,0,0,903,3202,0.2,6,2,0,1999-10-07,0,-5,True,True,0,0.0,1,231416,,,0,0,1.3,182,57,1,4.29,,,0,1.9,1.9,0,0.00,0.0,0.00,0.0,0.00,0.24,1.03,0.0,0.0,432,178,1,4.29,0,False,0.1,283,99,148,False,0.0,419,187,21,424,107,p231416,0,0,,0,,231416.jpg,0.0,432,178,0,0,219.0,False,0,0.0,387,144,False,,0,0.0,0,36,2024-08-27,0.0,371,165,0,903,3202,0.0,0.0,1
Igor Julio,dos Santos de Paulo,Igor,a,,2025-08-10T18:00:05.419085Z,100.0,100.0,45,0,0,310,531,0.1,6,2,0,1998-02-07,0,0,True,True,0,0.0,0,223434,,,0,0,0.0,416,184,0,0.0,,,0,1.9,1.9,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,428,175,0,0.0,0,False,0.0,433,186,149,False,0.0,415,184,0,418,103,p223434,0,0,,0,,223434.jpg,0.0,428,175,0,0,30.0,False,0,0.0,569,204,False,,0,0.0,0,36,2023-07-26,0.0,366,162,0,310,531,0.0,0.0,0
Tariq,Lamptey,Lamptey,a,,,,,45,0,0,1440,5591,0.4,6,2,0,2000-09-30,0,0,True,True,0,0.0,0,232792,,,0,0,0.0,422,188,0,0.0,,,0,1.9,1.9,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,435,180,0,0.0,0,False,0.0,439,190,150,False,0.0,422,189,0,427,109,p232792,0,0,,0,,232792.jpg,0.0,435,180,0,0,81.0,False,0,0.0,278,103,False,,0,0.0,0,36,2020-01-31,0.0,374,167,0,1440,5591,0.0,0.0,0
Jan Paul,van Hecke,Van Hecke,a,,,,,45,0,0,5779,8680,1.2,6,2,0,2000-06-08,0,15,True,True,0,0.0,7,469142,,,0,0,1.3,183,58,8,8.0,,,0,1.9,1.9,2,0.13,0.13,0.13,0.13,0.00,0.76,0.76,0.0,2.0,137,52,1,1.0,0,False,2.9,122,35,151,False,28.0,43,14,90,462,125,p469142,0,0,,0,,469142.jpg,2.0,137,52,4,0,152.0,False,0,0.0,172,67,False,,1,1.0,1,36,2020-09-10,0.0,404,178,2,5779,8680,0.4,0.4,0
Joël,Veltman,Veltman,a,,,,,45,0,0,454,3793,0.2,6,2,0,1992-01-15,0,0,True,True,0,0.0,0,111478,,,0,0,0.0,396,173,0,0.0,,,0,1.9,1.9,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,409,163,0,0.0,0,False,0.0,416,175,152,False,0.0,398,173,0,384,78,p111478,0,0,,0,,111478.jpg,0.0,409,163,0,0,152.0,False,0,0.0,352,127,False,,0,0.0,0,36,2020-07-29,0.0,341,146,0,454,3793,0.0,0.0,0
Adam,Webster,Webster,i,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,0.0,0.0,45,0,0,74,401,0.0,6,2,0,1995-01-04,0,0,True,True,0,0.0,0,110735,,,0,0,0.0,395,172,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,408,162,0,0.0,0,False,0.0,415,174,153,False,0.0,397,172,0,383,77,p110735,0,0,,0,,110735.jpg,0.0,408,162,0,0,241.0,False,0,0.0,662,223,False,,0,0.0,0,36,2019-08-03,0.0,340,145,0,74,401,0.0,0.0,0
Eiran,Cashin,Cashin,u,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,0.0,0.0,40,0,0,0,260,0.0,6,2,0,2001-11-09,0,0,False,True,0,0.0,0,439135,,,0,0,0.0,311,118,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,325,108,0,0.0,0,False,0.0,333,121,154,False,0.0,315,119,0,618,174,p439135,0,0,,0,,439135.jpg,0.0,325,108,0,0,104.0,False,0,0.0,665,224,False,,0,0.0,0,36,2025-01-31,0.0,249,84,0,0,260,0.0,0.0,0
Jacob,Slater,Slater,a,,,,,40,0,0,819,1793,0.2,6,2,0,,0,0,True,True,0,0.0,0,589100,,,0,0,0.0,373,157,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,387,147,0,0.0,0,False,0.0,394,159,155,False,0.0,376,157,0,688,221,p589100,0,0,,0,,589100.jpg,0.0,387,147,0,0,,False,0,0.0,376,137,False,,0,0.0,0,36,,0.0,314,126,0,819,1793,0.0,0.0,0
Charlie,Tasker,Tasker,a,,,,,40,0,0,573,1477,0.2,6,2,0,,0,0,True,True,0,0.0,0,547720,,,0,0,0.0,355,144,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,369,134,0,0.0,0,False,0.0,376,146,156,False,0.0,358,144,0,669,207,p547720,0,0,,0,,547720.jpg,0.0,369,134,0,0,,False,0,0.0,420,163,False,,0,0.0,0,36,,0.0,296,113,0,573,1477,0.0,0.0,0
Mitoma,Kaoru,Mitoma,a,,,,,65,0,0,18836,100180,6.3,6,3,0,1997-05-20,0,-2,True,True,1,1.1,0,451340,,,0,0,2.4,157,97,0,0.0,,,0,2.2,2.2,2,0.04,0.04,0.11,0.12,0.07,0.52,0.57,0.08,2.0,181,95,0,0.0,0,False,0.6,257,125,157,False,0.0,681,300,82,64,44,p451340,0,0,,0,,451340.jpg,2.0,181,95,0,0,108.0,False,0,0.0,63,21,False,,1,1.1,0,36,2021-08-09,8.0,93,54,2,18836,100180,0.3,0.3,1
Georginio,Rutter,Georginio,a,,,,,60,0,0,17623,20541,1.4,6,3,1,2002-04-20,0,15,True,True,1,1.32,0,463067,,,0,0,1.2,197,113,2,2.65,,,0,2.1,2.1,6,0.00,0.0,0.07,0.09,0.07,0.52,0.69,0.09,6.0,63,15,0,0.0,0,False,1.8,185,89,158,False,2.2,245,115,68,100,67,p463067,0,0,,0,,463067.jpg,6.0,63,15,1,0,73.0,False,0,0.0,158,52,False,,1,1.32,1,36,2024-08-19,15.0,63,37,6,17623,20541,1.0,1.0,0
Solly,March,March,i,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,0.0,0.0,59,-1,-1,45,945,0.0,6,3,0,1994-07-20,0,0,True,True,0,0.0,0,109345,4.0,,1,1,0.0,667,290,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,665,290,0,0.0,0,False,0.0,668,290,159,False,0.0,659,287,0,110,72,p109345,0,0,,0,,109345.jpg,0.0,665,290,0,0,241.0,False,0,0.0,652,283,False,,0,0.0,0,36,2012-07-01,0.0,662,286,0,45,945,0.0,0.0,0
Yankuba,Minteh,Minteh,a,,,,,60,0,0,4316,21093,1.0,6,3,0,2004-07-22,0,7,True,True,1,1.32,1,592031,,,0,0,2.9,147,91,4,5.29,,,0,2.1,2.1,3,0.02,0.03,0.11,0.15,0.09,0.52,0.69,0.12,3.0,113,51,0,0.0,0,False,1.5,210,98,160,False,0.4,264,127,68,109,71,p592031,0,0,,0,,592031.jpg,3.0,113,51,3,0,78.0,False,0,0.0,182,59,False,,1,1.32,0,36,2024-07-01,12.0,68,40,3,4316,21093,0.5,0.5,0
Julio,Enciso Espínola,Enciso,i,Knee injury - Expected back 18 Oct,2025-08-10T18:00:05.470138Z,0.0,0.0,55,0,0,45,1349,0.0,6,3,0,2004-01-23,0,0,True,True,0,0.0,0,474120,,,0,0,0.0,656,285,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,655,285,0,0.0,0,False,0.0,658,285,161,False,0.0,648,281,0,180,113,p474120,0,0,,0,,474120.jpg,0.0,655,285,0,0,168.0,False,0,0.0,637,274,False,,0,0.0,0,36,2022-06-17,0.0,647,278,0,45,1349,0.0,0.0,0
Brajan,Gruda,Gruda,a,,,,,55,0,0,219,836,0.0,6,3,0,2004-05-31,0,-2,True,True,0,0.0,0,513433,2.0,,0,0,0.3,251,136,2,25.71,6.0,,0,2.0,2.0,1,0.00,0.0,0.31,3.99,0.31,0.24,3.09,3.99,1.0,251,128,1,12.86,0,False,0.5,262,127,162,False,0.2,270,130,7,196,124,p513433,0,0,,0,,513433.jpg,1.0,251,128,1,0,80.0,False,0,0.0,590,235,False,,0,0.0,1,36,2024-08-14,4.0,138,75,1,219,836,0.2,0.2,0
Jack,Hinshelwood,Hinshelwood,a,,,,,54,-1,-1,157,2431,0.1,6,3,0,2005-04-11,0,0,True,True,0,0.0,0,532529,,,1,1,0.0,628,270,0,0.0,,,0,2.0,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,631,270,0,0.0,0,False,0.0,633,269,163,False,0.0,623,265,0,217,138,p532529,0,0,,0,,532529.jpg,0.0,631,270,0,0,241.0,False,0,0.0,502,174,False,,0,0.0,0,36,2022-12-30,0.0,608,257,0,157,2431,0.0,0.0,0
Matt,O'Riley,O'Riley,a,,,,,55,0,0,100154,19583,1.7,6,3,0,2000-11-21,2,24,True,True,1,1.03,0,219249,1.0,,0,0,44.3,10,9,3,3.1,2.0,,1,2.0,2.0,10,0.14,0.14,0.93,0.96,0.79,0.52,0.54,0.82,10.0,10,2,0,0.0,1,False,11.5,8,4,164,True,45.8,13,5,87,150,96,p219249,0,0,2.0,0,,219249.jpg,10.0,10,2,0,0,58.0,False,0,0.0,145,46,False,,1,1.03,3,36,2024-08-26,25.0,30,15,10,100154,19583,1.8,1.8,0
Abdallah,Sima,Sima,a,,,,,55,0,0,118,457,0.0,6,3,0,2001-06-17,0,0,True,True,0,0.0,0,516211,,,0,0,0.0,664,289,0,0.0,,,0,2.0,2.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,663,289,0,0.0,0,False,0.0,666,289,165,False,0.0,655,285,0,197,125,p516211,0,0,,0,,516211.jpg,0.0,663,289,0,0,189.0,False,0,0.0,635,272,False,,0,0.0,0,36,2021-08-30,0.0,656,283,0,118,457,0.0,0.0,0
Yasin,Ayari,Ayari,a,,,,,50,0,0,1350,2453,0.2,6,3,0,2003-10-06,1,20,True,True,0,0.0,3,509416,3.0,,0,0,3.2,141,87,10,10.0,5.0,,0,1.5,1.5,3,0.12,0.12,0.12,0.12,0.00,0.76,0.76,0.0,3.0,100,39,1,1.0,0,False,1.2,226,107,166,False,7.2,179,67,90,336,210,p509416,0,0,,0,,509416.jpg,3.0,100,39,6,0,206.0,False,0,0.0,364,123,False,,1,1.0,1,36,2023-01-30,2.0,173,96,3,1350,2453,0.6,0.6,0
Carlos,Baleba,Baleba,a,,,,,50,0,0,27671,49537,4.6,6,3,0,2004-01-03,0,10,True,True,1,1.32,4,535301,,,0,0,11.9,89,60,11,14.56,,,0,1.5,1.5,3,0.01,0.01,0.03,0.04,0.02,0.52,0.69,0.03,3.0,101,40,0,0.0,0,False,1.7,191,91,167,False,4.0,215,93,68,341,214,p535301,0,0,,0,,535301.jpg,3.0,101,40,6,0,38.0,False,0,0.0,76,25,False,,1,1.32,1,36,2023-08-29,1.0,198,111,3,27671,49537,0.6,0.6,0
Facundo,Buonanotte,Buonanotte,a,,,,,50,0,0,211,3643,0.2,6,3,0,2004-12-23,0,0,True,True,0,0.0,0,536916,,,0,0,0.0,603,252,0,0.0,,,0,1.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,608,254,0,0.0,0,False,0.0,609,252,168,False,0.0,599,248,0,342,215,p536916,0,0,,0,,536916.jpg,0.0,608,254,0,0,10.0,False,0,0.0,398,132,False,,0,0.0,0,36,2023-01-01,0.0,583,239,0,211,3643,0.0,0.0,0
Diego,Gómez Amarilla,Gomez,a,,,,,50,0,0,227,889,0.1,6,3,0,2003-03-27,0,7,True,True,0,0.0,1,514254,,,0,0,11.3,95,63,5,21.43,3.0,,0,1.5,1.5,0,0.03,0.13,0.06,0.26,0.03,0.24,1.03,0.13,0.0,605,251,1,4.29,0,False,2.6,139,69,169,False,7.6,175,64,21,338,211,p514254,0,0,,0,,514254.jpg,0.0,605,251,2,0,168.0,False,0,0.0,543,205,False,,0,0.0,2,36,2025-01-01,7.0,100,58,0,227,889,0.0,0.0,1
James,Milner,Milner,a,,,,,50,0,0,648,1531,0.1,6,3,0,1986-01-04,0,3,True,True,0,0.0,0,15157,,,0,0,0.1,260,138,0,0.0,,,0,1.5,1.5,1,0.00,0.0,0.00,0.0,0.00,0.24,10.8,0.0,1.0,220,105,1,45.0,0,False,0.0,553,217,170,False,0.0,536,208,2,219,140,p15157,0,0,,0,,15157.jpg,1.0,220,105,0,0,241.0,False,0,0.0,482,163,False,,0,0.0,0,36,2023-07-01,0.0,501,191,1,648,1531,0.2,0.2,0
Jeremy,Sarmiento Morante,Sarmiento,a,,,,,50,0,0,55,564,0.0,6,3,0,2002-06-16,0,0,True,True,0,0.0,0,441192,,,0,0,0.0,585,241,0,0.0,,,0,1.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,589,242,0,0.0,0,False,0.0,592,241,171,False,0.0,578,235,0,304,188,p441192,0,0,,0,,441192.jpg,0.0,589,242,0,0,62.0,False,0,0.0,608,251,False,,0,0.0,0,36,2021-09-21,0.0,558,222,0,55,564,0.0,0.0,0
Tom,Watson,Watson,a,,2025-08-10T18:00:05.491553Z,100.0,100.0,50,0,0,123,347,0.0,6,3,0,2006-04-08,0,0,True,True,0,0.0,0,549074,,,0,0,0.0,604,253,0,0.0,,,0,1.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,609,255,0,0.0,0,False,0.0,610,253,172,False,0.0,600,249,0,344,217,p549074,0,0,,0,,549074.jpg,0.0,609,255,0,0,241.0,False,0,0.0,620,262,False,,0,0.0,0,36,2025-06-01,0.0,584,240,0,123,347,0.0,0.0,0
Mats,Wieffer,Wieffer,a,,,,,50,0,0,1272,919,0.1,6,3,0,1999-11-16,0,17,True,True,0,0.0,8,467779,,,0,0,2.8,149,92,18,18.0,,,0,1.5,1.5,4,0.02,0.02,0.04,0.04,0.02,0.76,0.76,0.02,4.0,89,32,1,1.0,0,False,4.9,59,35,173,False,24.8,53,19,90,314,195,p467779,0,0,,0,,467779.jpg,4.0,89,32,5,0,152.0,False,0,0.0,536,198,False,,1,1.0,5,36,2024-07-06,21.0,41,21,4,1272,919,0.8,0.8,0
Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,0.0,0.0,50,0,0,0,612,0.0,6,3,0,2005-11-18,0,0,False,True,0,0.0,0,611695,,,0,0,0.0,613,260,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,617,261,0,0.0,0,False,0.0,619,260,174,False,0.0,609,256,0,355,226,p611695,0,0,,0,,611695.jpg,0.0,617,261,0,0,54.0,False,0,0.0,661,288,False,,0,0.0,0,36,2024-07-12,0.0,594,248,0,0,612,0.0,0.0,0
Joe,Knight,Knight,a,,,,,45,0,0,674,1110,0.1,6,3,0,,0,0,True,True,0,0.0,0,567121,,,0,0,0.0,507,196,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,517,198,0,0.0,0,False,0.0,518,194,175,False,0.0,501,185,0,532,288,p567121,0,0,,0,,567121.jpg,0.0,517,198,0,0,,False,0,0.0,510,181,False,,0,0.0,0,36,,0.0,465,168,0,674,1110,0.0,0.0,0
Adrian,Mazilu,Mazilu,a,,,,,45,0,0,254,531,0.0,6,3,0,,0,0,True,True,0,0.0,0,550141,,,0,0,0.0,496,189,0,0.0,,,0,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,507,191,0,0.0,0,False,0.0,507,187,176,False,0.0,490,178,0,520,281,p550141,0,0,,0,,550141.jpg,0.0,507,191,0,0,,False,0,0.0,595,239,False,,0,0.0,0,36,,0.0,453,161,0,254,531,0.0,0.0,0
